Year,Period,Area,Ownership,Industry Code,Industry,Level,Establishments,Firms,Average Employment,Average Weekly Wage,Total Wages,Month 1 Employment,Month 2 Employment,Month 3 Employment,Hierarchical Ordering
2011,1,Hartley,Private,10,"Total, All Industries",0,135.00,134.00,1062.00,640.00,8830182.00,1073.00,1053.00,1060.00,1
2011,1,Brooks,Private,10,"Total, All Industries",0,145.00,136.00,1745.00,540.00,12258323.00,1746.00,1744.00,1746.00,1
2011,1,Baylor,Private,10,"Total, All Industries",0,139.00,138.00,895.00,525.00,6107170.00,892.00,885.00,908.00,1
2011,1,Winkler,Private,10,"Total, All Industries",0,152.00,149.00,1749.00,1054.00,23964302.00,1752.00,1735.00,1760.00,1
2011,1,San Saba,Private,10,"Total, All Industries",0,163.00,160.00,1168.00,533.00,8096580.00,1186.00,1165.00,1153.00,1
2011,1,Trinity,Private,10,"Total, All Industries",0,176.00,166.00,1560.00,459.00,9301126.00,1552.00,1562.00,1565.00,1
2011,1,Refugio,Private,10,"Total, All Industries",0,171.00,168.00,1595.00,705.00,14606816.00,1577.00,1587.00,1620.00,1
2011,1,Zapata,Private,10,"Total, All Industries",0,173.00,169.00,2839.00,842.00,31071392.00,2777.00,2841.00,2899.00,1
2011,1,Sutton,Private,10,"Total, All Industries",0,178.00,172.00,1812.00,1280.00,30143501.00,1783.00,1822.00,1831.00,1
2011,1,San Jacinto,Private,10,"Total, All Industries",0,186.00,181.00,1101.00,526.00,7527931.00,1097.00,1089.00,1118.00,1
2011,1,Lynn,Private,10,"Total, All Industries",0,185.00,182.00,814.00,640.00,6775712.00,877.00,778.00,787.00,1
2011,1,Karnes,Private,10,"Total, All Industries",0,223.00,213.00,2080.00,582.00,15729451.00,2038.00,2107.00,2094.00,1
2011,1,McCulloch,Private,10,"Total, All Industries",0,225.00,219.00,2452.00,863.00,27516480.00,2416.00,2438.00,2503.00,1
2011,1,Floyd,Private,10,"Total, All Industries",0,249.00,246.00,1095.00,570.00,8108860.00,1117.00,1079.00,1089.00,1
2011,1,Pecos,Private,10,"Total, All Industries",0,345.00,320.00,4134.00,929.00,49942023.00,4153.00,4124.00,4124.00,1
2011,1,Andrews,Private,10,"Total, All Industries",0,349.00,329.00,4444.00,1008.00,58230025.00,4392.00,4421.00,4519.00,1
2011,1,Nolan,Private,10,"Total, All Industries",0,373.00,359.00,4365.00,597.00,33872319.00,4389.00,4314.00,4392.00,1
2011,1,Terry,Private,10,"Total, All Industries",0,393.00,391.00,2692.00,732.00,25602679.00,2742.00,2647.00,2687.00,1
2011,1,Gonzales,Private,10,"Total, All Industries",0,416.00,391.00,4980.00,588.00,38048579.00,4963.00,4981.00,4996.00,1
2011,1,Milam,Private,10,"Total, All Industries",0,418.00,398.00,4187.00,819.00,44605445.00,4158.00,4178.00,4225.00,1
2011,1,Llano,Private,10,"Total, All Industries",0,453.00,426.00,3267.00,533.00,22649774.00,3186.00,3227.00,3387.00,1
2011,1,Starr,Private,10,"Total, All Industries",0,481.00,437.00,8721.00,392.00,44401973.00,8646.00,8726.00,8792.00,1
2011,1,Wilson,Private,10,"Total, All Industries",0,527.00,497.00,4322.00,498.00,27992857.00,4297.00,4326.00,4342.00,1
2011,1,Jasper,Private,10,"Total, All Industries",0,627.00,583.00,7843.00,711.00,72438398.00,7748.00,7789.00,7991.00,1
2011,1,Hill,Private,10,"Total, All Industries",0,659.00,633.00,6507.00,546.00,46167567.00,6503.00,6465.00,6552.00,1
2011,1,Howard,Private,10,"Total, All Industries",0,694.00,670.00,8233.00,740.00,79210246.00,8196.00,8233.00,8269.00,1
2011,1,Coryell,Private,10,"Total, All Industries",0,752.00,689.00,9130.00,609.00,72292242.00,9162.00,9132.00,9097.00,1
2011,1,Hardin,Private,10,"Total, All Industries",0,759.00,691.00,9687.00,691.00,87073257.00,9586.00,9653.00,9821.00,1
2011,1,Wood,Private,10,"Total, All Industries",0,774.00,733.00,7214.00,560.00,52552530.00,7147.00,7190.00,7306.00,1
2011,1,Hopkins,Private,10,"Total, All Industries",0,770.00,734.00,8888.00,651.00,75178540.00,8727.00,8804.00,9133.00,1
2011,1,Rusk,Private,10,"Total, All Industries",0,767.00,742.00,10861.00,835.00,117877108.00,10730.00,10833.00,11020.00,1
2011,1,Cooke,Private,10,"Total, All Industries",0,854.00,825.00,12153.00,786.00,124170341.00,12016.00,12058.00,12385.00,1
2011,1,Washington,Private,10,"Total, All Industries",0,856.00,830.00,11365.00,626.00,92421411.00,11223.00,11328.00,11545.00,1
2011,1,Bastrop,Private,10,"Total, All Industries",0,1007.00,937.00,9489.00,571.00,70451249.00,9372.00,9456.00,9639.00,1
2011,1,Kendall,Private,10,"Total, All Industries",0,1076.00,1041.00,9063.00,699.00,82296565.00,9033.00,9024.00,9132.00,1
2011,1,Lamar,Private,10,"Total, All Industries",0,1087.00,1043.00,15925.00,649.00,134440277.00,15785.00,15858.00,16133.00,1
2011,1,Guadalupe,Private,10,"Total, All Industries",0,1736.00,1610.00,23845.00,660.00,204718759.00,23719.00,23758.00,24057.00,1
2011,1,Angelina,Private,10,"Total, All Industries",0,1765.00,1617.00,27870.00,704.00,255134887.00,27676.00,27842.00,28091.00,1
2011,1,Victoria,Private,10,"Total, All Industries",0,2226.00,2030.00,29942.00,733.00,285372422.00,29837.00,29873.00,30115.00,1
2011,1,Johnson,Private,10,"Total, All Industries",0,2612.00,2414.00,32379.00,674.00,283783718.00,32117.00,32244.00,32776.00,1
2011,1,Ector,Private,10,"Total, All Industries",0,3279.00,2949.00,52646.00,879.00,601528684.00,51961.00,52432.00,53546.00,1
2011,1,Gregg,Private,10,"Total, All Industries",0,3966.00,3549.00,66329.00,808.00,696557972.00,65957.00,66207.00,66823.00,1
2011,1,Bell,Private,10,"Total, All Industries",0,4559.00,3889.00,74928.00,712.00,693809002.00,74686.00,74901.00,75196.00,1
2011,1,Webb,Private,10,"Total, All Industries",0,4674.00,4247.00,65620.00,514.00,438738913.00,65295.00,65603.00,65961.00,1
2011,1,Midland,Private,10,"Total, All Industries",0,4680.00,4272.00,62032.00,1167.00,940948860.00,61588.00,61864.00,62644.00,1
2011,1,Jefferson,Private,10,"Total, All Industries",0,5758.00,4948.00,101932.00,928.00,1230305159.00,100760.00,101918.00,103117.00,1
2011,1,Fort Bend,Private,10,"Total, All Industries",0,9137.00,8130.00,109325.00,1017.00,1445164889.00,108919.00,108838.00,110219.00,1
2011,1,El Paso,Private,10,"Total, All Industries",0,13598.00,11306.00,204781.00,565.00,1504657715.00,204105.00,204507.00,205730.00,1
2011,1,Collin,Private,10,"Total, All Industries",0,18082.00,15609.00,247589.00,1100.00,3541514128.00,246583.00,246401.00,249782.00,1
2011,1,Tarrant,Private,10,"Total, All Industries",0,37246.00,30348.00,639081.00,898.00,7460840715.00,635021.00,637498.00,644723.00,1
2011,2,Loving,Private,10,"Total, All Industries",0,9.00,9.00,35.00,743.00,338251.00,36.00,34.00,35.00,1
2011,2,Throckmorton,Private,10,"Total, All Industries",0,50.00,50.00,276.00,513.00,1837998.00,252.00,282.00,293.00,1
2011,2,Irion,Private,10,"Total, All Industries",0,55.00,55.00,448.00,809.00,4712963.00,442.00,455.00,447.00,1
2011,2,Glasscock,Private,10,"Total, All Industries",0,59.00,59.00,271.00,550.00,1940061.00,263.00,266.00,285.00,1
2011,2,Jeff Davis,Private,10,"Total, All Industries",0,63.00,62.00,688.00,497.00,4448712.00,676.00,672.00,716.00,1
2011,2,Upton,Private,10,"Total, All Industries",0,86.00,80.00,983.00,989.00,12638640.00,978.00,968.00,1002.00,1
2011,2,Sherman,Private,10,"Total, All Industries",0,86.00,86.00,617.00,650.00,5213637.00,604.00,617.00,629.00,1
2011,2,Shackelford,Private,10,"Total, All Industries",0,134.00,130.00,974.00,844.00,10692587.00,940.00,965.00,1018.00,1
2011,2,Mason,Private,10,"Total, All Industries",0,139.00,138.00,799.00,487.00,5064056.00,794.00,793.00,811.00,1
2011,2,Goliad,Private,10,"Total, All Industries",0,146.00,144.00,1027.00,544.00,7259581.00,1015.00,1037.00,1028.00,1
2011,2,Duval,Private,10,"Total, All Industries",0,162.00,147.00,1945.00,727.00,18369555.00,1917.00,1941.00,1976.00,1
2011,2,Refugio,Private,10,"Total, All Industries",0,173.00,170.00,1610.00,718.00,15033581.00,1589.00,1597.00,1645.00,1
2011,2,Trinity,Private,10,"Total, All Industries",0,181.00,170.00,1595.00,505.00,10472604.00,1596.00,1589.00,1600.00,1
2011,2,Sutton,Private,10,"Total, All Industries",0,179.00,173.00,1854.00,1197.00,28853142.00,1845.00,1870.00,1848.00,1
2011,2,Lynn,Private,10,"Total, All Industries",0,183.00,180.00,782.00,548.00,5576637.00,782.00,783.00,782.00,1
2011,2,Somervell,Private,10,"Total, All Industries",0,190.00,186.00,3064.00,1113.00,44323092.00,3121.00,2996.00,3076.00,1
2011,2,Wheeler,Private,10,"Total, All Industries",0,199.00,195.00,1787.00,728.00,16915185.00,1664.00,1813.00,1883.00,1
2011,2,Callahan,Private,10,"Total, All Industries",0,202.00,195.00,1392.00,590.00,10686739.00,1393.00,1396.00,1388.00,1
2011,2,Morris,Private,10,"Total, All Industries",0,215.00,202.00,3722.00,994.00,48105529.00,3681.00,3734.00,3750.00,1
2011,2,Camp,Private,10,"Total, All Industries",0,214.00,208.00,3598.00,564.00,26365966.00,3564.00,3619.00,3610.00,1
2011,2,Dimmit,Private,10,"Total, All Industries",0,219.00,210.00,3031.00,755.00,29731980.00,2856.00,3039.00,3198.00,1
2011,2,Reeves,Private,10,"Total, All Industries",0,219.00,216.00,2326.00,626.00,18934735.00,2351.00,2291.00,2336.00,1
2011,2,Floyd,Private,10,"Total, All Industries",0,250.00,247.00,1138.00,596.00,8812862.00,1140.00,1128.00,1147.00,1
2011,2,Yoakum,Private,10,"Total, All Industries",0,266.00,258.00,2918.00,1013.00,38424622.00,2840.00,2914.00,3000.00,1
2011,2,Blanco,Private,10,"Total, All Industries",0,271.00,258.00,2035.00,711.00,18795782.00,2036.00,2026.00,2042.00,1
2011,2,Willacy,Private,10,"Total, All Industries",0,273.00,258.00,2979.00,578.00,22386823.00,3067.00,2980.00,2891.00,1
2011,2,Wilbarger,Private,10,"Total, All Industries",0,300.00,294.00,3628.00,563.00,26564145.00,3671.00,3612.00,3602.00,1
2011,2,Jackson,Private,10,"Total, All Industries",0,324.00,311.00,4250.00,723.00,39937741.00,4165.00,4195.00,4389.00,1
2011,2,Freestone,Private,10,"Total, All Industries",0,333.00,318.00,4225.00,777.00,42674422.00,4210.00,4209.00,4257.00,1
2011,2,Pecos,Private,10,"Total, All Industries",0,344.00,319.00,4218.00,801.00,43943825.00,4188.00,4175.00,4292.00,1
2011,2,Bandera,Private,10,"Total, All Industries",0,382.00,374.00,2197.00,486.00,13895214.00,2169.00,2191.00,2232.00,1
2011,2,Scurry,Private,10,"Total, All Industries",0,408.00,392.00,4926.00,1008.00,64564060.00,4890.00,4947.00,4941.00,1
2011,2,Lavaca,Private,10,"Total, All Industries",0,433.00,422.00,4967.00,585.00,37797357.00,4910.00,4948.00,5042.00,1
2011,2,Cass,Private,10,"Total, All Industries",0,476.00,441.00,5692.00,667.00,49357562.00,5670.00,5700.00,5706.00,1
2011,2,Upshur,Private,10,"Total, All Industries",0,463.00,451.00,4952.00,584.00,37613264.00,4924.00,4963.00,4970.00,1
2011,2,Aransas,Private,10,"Total, All Industries",0,562.00,536.00,4455.00,544.00,31514225.00,4378.00,4419.00,4569.00,1
2011,2,Colorado,Private,10,"Total, All Industries",0,557.00,542.00,5775.00,633.00,47491733.00,5624.00,5674.00,6026.00,1
2011,2,Young,Private,10,"Total, All Industries",0,585.00,558.00,5222.00,702.00,47625648.00,5200.00,5211.00,5254.00,1
2011,2,Hockley,Private,10,"Total, All Industries",0,599.00,577.00,7238.00,800.00,75271211.00,7143.00,7274.00,7298.00,1
2011,2,Atascosa,Private,10,"Total, All Industries",0,700.00,673.00,7192.00,680.00,63570451.00,7139.00,7200.00,7237.00,1
2011,2,Fayette,Private,10,"Total, All Industries",0,721.00,691.00,6946.00,627.00,56645620.00,6931.00,6909.00,6998.00,1
2011,2,Hopkins,Private,10,"Total, All Industries",0,759.00,726.00,9219.00,668.00,80002544.00,9254.00,9190.00,9213.00,1
2011,2,Cherokee,Private,10,"Total, All Industries",0,765.00,730.00,11021.00,551.00,78912866.00,11112.00,11006.00,10946.00,1
2011,2,Wood,Private,10,"Total, All Industries",0,776.00,735.00,7337.00,571.00,54462015.00,7320.00,7362.00,7330.00,1
2011,2,Jim Wells,Private,10,"Total, All Industries",0,890.00,806.00,16405.00,849.00,181106845.00,16148.00,16444.00,16622.00,1
2011,2,Bastrop,Private,10,"Total, All Industries",0,1020.00,949.00,9737.00,577.00,73068160.00,9721.00,9764.00,9727.00,1
2011,2,Hood,Private,10,"Total, All Industries",0,1190.00,1141.00,11076.00,652.00,93833825.00,11095.00,11030.00,11104.00,1
2011,2,Hunt,Private,10,"Total, All Industries",0,1275.00,1176.00,21297.00,792.00,219348180.00,21379.00,21343.00,21168.00,1
2011,2,Randall,Private,10,"Total, All Industries",0,2043.00,1886.00,24130.00,602.00,188758269.00,24103.00,24175.00,24113.00,1
2011,2,Parker,Private,10,"Total, All Industries",0,2127.00,2004.00,22176.00,840.00,242130681.00,22047.00,22104.00,22377.00,1
2011,2,Grayson,Private,10,"Total, All Industries",0,2469.00,2243.00,35976.00,718.00,335778306.00,35920.00,36021.00,35987.00,1
2011,2,Johnson,Private,10,"Total, All Industries",0,2623.00,2427.00,33734.00,714.00,313095383.00,33320.00,33928.00,33955.00,1
2011,2,Wichita,Private,10,"Total, All Industries",0,3014.00,2762.00,42114.00,639.00,349877307.00,41897.00,42097.00,42349.00,1
2011,2,Hays,Private,10,"Total, All Industries",0,3144.00,2888.00,38853.00,576.00,290959878.00,38886.00,38873.00,38800.00,1
2011,2,Ector,Private,10,"Total, All Industries",0,3319.00,2987.00,54681.00,919.00,652947310.00,54047.00,54602.00,55394.00,1
2011,2,Potter,Private,10,"Total, All Industries",0,3755.00,3412.00,61082.00,734.00,582766853.00,60913.00,60975.00,61358.00,1
2011,2,Midland,Private,10,"Total, All Industries",0,4687.00,4282.00,64480.00,1018.00,853394634.00,63747.00,64465.00,65227.00,1
2011,2,Jefferson,Private,10,"Total, All Industries",0,5744.00,4933.00,102960.00,880.00,1178378478.00,102224.00,103056.00,103599.00,1
2011,2,Fort Bend,Private,10,"Total, All Industries",0,9157.00,8150.00,112624.00,897.00,1313403808.00,111643.00,112459.00,113769.00,1
2011,2,Tarrant,Private,10,"Total, All Industries",0,37323.00,30393.00,654535.00,891.00,7584701533.00,650629.00,653869.00,659107.00,1
2011,3,King,Private,10,"Total, All Industries",0,9.00,9.00,64.00,1500.00,1254454.00,61.00,60.00,72.00,1
2011,3,Armstrong,Private,10,"Total, All Industries",0,41.00,41.00,259.00,549.00,1848898.00,257.00,261.00,259.00,1
2011,3,Stonewall,Private,10,"Total, All Industries",0,54.00,53.00,325.00,668.00,2827138.00,318.00,335.00,323.00,1
2011,3,Oldham,Private,10,"Total, All Industries",0,55.00,55.00,591.00,706.00,5429421.00,654.00,574.00,546.00,1
2011,3,Glasscock,Private,10,"Total, All Industries",0,61.00,61.00,273.00,615.00,2186962.00,273.00,275.00,272.00,1
2011,3,Jeff Davis,Private,10,"Total, All Industries",0,62.00,61.00,672.00,515.00,4494923.00,690.00,673.00,653.00,1
2011,3,Hudspeth,Private,10,"Total, All Industries",0,65.00,65.00,481.00,496.00,3099934.00,495.00,486.00,461.00,1
2011,3,Coke,Private,10,"Total, All Industries",0,81.00,78.00,359.00,524.00,2444549.00,367.00,359.00,350.00,1
2011,3,Real,Private,10,"Total, All Industries",0,81.00,79.00,504.00,393.00,2578088.00,536.00,525.00,451.00,1
2011,3,Delta,Private,10,"Total, All Industries",0,85.00,83.00,1039.00,430.00,5809527.00,1042.00,1045.00,1031.00,1
2011,3,Collingsworth,Private,10,"Total, All Industries",0,87.00,87.00,554.00,589.00,4242492.00,561.00,550.00,550.00,1
2011,3,Cochran,Private,10,"Total, All Industries",0,102.00,100.00,396.00,648.00,3338799.00,397.00,399.00,393.00,1
2011,3,Jim Hogg,Private,10,"Total, All Industries",0,120.00,117.00,1376.00,511.00,9143520.00,1372.00,1379.00,1376.00,1
2011,3,Zavala,Private,10,"Total, All Industries",0,138.00,131.00,1946.00,469.00,11859377.00,1901.00,1963.00,1975.00,1
2011,3,Goliad,Private,10,"Total, All Industries",0,143.00,142.00,1005.00,623.00,8135614.00,1003.00,1011.00,1002.00,1
2011,3,Sabine,Private,10,"Total, All Industries",0,151.00,142.00,1477.00,956.00,18362856.00,1486.00,1481.00,1464.00,1
2011,3,Clay,Private,10,"Total, All Industries",0,146.00,145.00,945.00,583.00,7170225.00,941.00,954.00,941.00,1
2011,3,Trinity,Private,10,"Total, All Industries",0,180.00,169.00,1600.00,560.00,11646149.00,1578.00,1590.00,1632.00,1
2011,3,Refugio,Private,10,"Total, All Industries",0,174.00,171.00,1686.00,764.00,16741936.00,1690.00,1696.00,1671.00,1
2011,3,Franklin,Private,10,"Total, All Industries",0,201.00,187.00,2575.00,657.00,21999400.00,2606.00,2574.00,2544.00,1
2011,3,Callahan,Private,10,"Total, All Industries",0,203.00,196.00,1402.00,592.00,10787430.00,1388.00,1398.00,1419.00,1
2011,3,Archer,Private,10,"Total, All Industries",0,204.00,198.00,1442.00,643.00,12050140.00,1451.00,1434.00,1441.00,1
2011,3,Morris,Private,10,"Total, All Industries",0,215.00,202.00,3725.00,1013.00,49069241.00,3703.00,3687.00,3786.00,1
2011,3,Falls,Private,10,"Total, All Industries",0,214.00,209.00,1919.00,532.00,13281688.00,1922.00,1919.00,1916.00,1
2011,3,Reeves,Private,10,"Total, All Industries",0,220.00,216.00,2324.00,638.00,19275609.00,2344.00,2342.00,2285.00,1
2011,3,Dimmit,Private,10,"Total, All Industries",0,228.00,218.00,3241.00,877.00,36961305.00,3088.00,3214.00,3422.00,1
2011,3,Madison,Private,10,"Total, All Industries",0,230.00,225.00,2962.00,572.00,22018237.00,2928.00,2966.00,2991.00,1
2011,3,McCulloch,Private,10,"Total, All Industries",0,239.00,233.00,2687.00,777.00,27154681.00,2687.00,2690.00,2683.00,1
2011,3,Runnels,Private,10,"Total, All Industries",0,242.00,237.00,2030.00,581.00,15346054.00,2019.00,2017.00,2055.00,1
2011,3,Floyd,Private,10,"Total, All Industries",0,249.00,246.00,1182.00,559.00,8582889.00,1173.00,1142.00,1231.00,1
2011,3,Yoakum,Private,10,"Total, All Industries",0,267.00,258.00,3189.00,1087.00,45070045.00,3101.00,3172.00,3294.00,1
2011,3,Castro,Private,10,"Total, All Industries",0,284.00,281.00,2023.00,589.00,15494792.00,2004.00,2030.00,2034.00,1
2011,3,Parmer,Private,10,"Total, All Industries",0,296.00,281.00,4346.00,689.00,38912181.00,4344.00,4327.00,4367.00,1
2011,3,Robertson,Private,10,"Total, All Industries",0,290.00,282.00,2712.00,759.00,26773734.00,2717.00,2708.00,2711.00,1
2011,3,Bosque,Private,10,"Total, All Industries",0,293.00,283.00,2513.00,617.00,20143708.00,2536.00,2513.00,2491.00,1
2011,3,Comanche,Private,10,"Total, All Industries",0,332.00,318.00,2590.00,584.00,19679407.00,2604.00,2592.00,2575.00,1
2011,3,Andrews,Private,10,"Total, All Industries",0,357.00,339.00,4814.00,1064.00,66595632.00,4772.00,4842.00,4827.00,1
2011,3,Lampasas,Private,10,"Total, All Industries",0,391.00,383.00,3611.00,553.00,25968089.00,3640.00,3602.00,3591.00,1
2011,3,Milam,Private,10,"Total, All Industries",0,426.00,407.00,4297.00,779.00,43501819.00,4254.00,4322.00,4314.00,1
2011,3,Fannin,Private,10,"Total, All Industries",0,434.00,413.00,4084.00,595.00,31575574.00,4115.00,4093.00,4044.00,1
2011,3,Hutchinson,Private,10,"Total, All Industries",0,434.00,413.00,7157.00,993.00,92422274.00,7097.00,7097.00,7276.00,1
2011,3,Llano,Private,10,"Total, All Industries",0,449.00,422.00,3413.00,580.00,25745432.00,3504.00,3392.00,3343.00,1
2011,3,Deaf Smith,Private,10,"Total, All Industries",0,471.00,461.00,6054.00,674.00,53058095.00,6065.00,6062.00,6035.00,1
2011,3,Caldwell,Private,10,"Total, All Industries",0,542.00,503.00,5734.00,616.00,45941887.00,5676.00,5749.00,5777.00,1
2011,3,Hockley,Private,10,"Total, All Industries",0,600.00,576.00,7343.00,867.00,82779387.00,7318.00,7327.00,7385.00,1
2011,3,Gray,Private,10,"Total, All Industries",0,603.00,580.00,7326.00,888.00,84593146.00,7285.00,7325.00,7369.00,1
2011,3,Hill,Private,10,"Total, All Industries",0,657.00,630.00,6893.00,597.00,53522562.00,6823.00,6922.00,6933.00,1
2011,3,Medina,Private,10,"Total, All Industries",0,673.00,636.00,5442.00,521.00,36826038.00,5411.00,5449.00,5465.00,1
2011,3,Polk,Private,10,"Total, All Industries",0,678.00,650.00,7699.00,650.00,65030566.00,7715.00,7698.00,7684.00,1
2011,3,Fayette,Private,10,"Total, All Industries",0,723.00,692.00,7058.00,663.00,60821624.00,7071.00,7061.00,7042.00,1
2011,3,Van Zandt,Private,10,"Total, All Industries",0,816.00,773.00,7196.00,590.00,55209063.00,7267.00,7236.00,7086.00,1
2011,3,Navarro,Private,10,"Total, All Industries",0,875.00,823.00,12407.00,637.00,102744122.00,12300.00,12437.00,12484.00,1
2011,3,Washington,Private,10,"Total, All Industries",0,869.00,843.00,11558.00,720.00,108125863.00,11532.00,11554.00,11588.00,1
2011,3,Walker,Private,10,"Total, All Industries",0,961.00,923.00,10961.00,554.00,78975908.00,10945.00,10917.00,11021.00,1
